Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Days at Company
0,1,0,2.0,6.0,6.9,0.67,5940
1,1,0,3.0,6.0,6.0,0.54,5851
0,1,1,2.0,6.0,9.3,0.76,5751
1,1,1,2.0,3.0,3.2,0.22,6027
1,1,0,3.0,5.0,4.6,0.32,5745
0,1,1,3.0,6.0,7.5,0.6,5905
1,1,0,4.0,7.0,7.0,0.67,5764
1,1,1,3.0,3.0,3.9,0.29,6086
0,0,1,2.0,4.0,5.4,0.4,5960
0,1,1,1.0,1.0,0.5,0.02,5785
1,1,0,1.0,3.0,5.6,0.35,5949
0,0,1,3.0,6.0,7.5,0.63,6022
1,1,1,0.0,1.0,0.7,0.03,5990
1,1,0,3.0,7.0,6.7,0.64,5899
0,0,0,0.0,1.0,2.4,0.15,5966
0,1,1,2.0,3.0,4.4,0.28,5947
0,0,1,2.0,4.0,5.1,0.32,6006
0,0,1,1.0,2.0,5.5,0.32,6036
0,0,0,3.0,7.0,6.8,0.52,6020
1,1,0,1.0,3.0,4.9,0.33,5911
1,0,0,4.0,7.0,6.8,0.6,5929
0,1,1,1.0,3.0,5.9,0.35,5815
0,1,0,1.0,1.0,2.6,0.18,6007
0,1,1,2.0,4.0,5.8,0.44,6008
1,1,1,3.0,4.0,5.7,0.43,5847
0,1,1,2.0,4.0,7.8,0.58,5905
0,1,1,3.0,5.0,6.2,0.46,5942
1,0,0,2.0,5.0,8.1,0.61,5837
0,1,0,3.0,7.0,5.5,0.51,6087
1,1,1,1.0,4.0,7.0,0.54,5867
0,1,0,3.0,5.0,6.0,0.42,5902
1,0,0,4.0,8.0,7.9,0.58,5759
1,1,0,2.0,3.0,4.2,0.29,5999
0,0,0,3.0,5.0,6.0,0.48,5797
0,1,1,1.0,3.0,5.3,0.45,5944
1,1,1,2.0,3.0,4.9,0.44,5795
0,0,1,1.0,4.0,5.2,0.49,5850
0,0,1,1.0,3.0,6.4,0.47,5897
1,1,1,2.0,6.0,7.0,0.53,5928
0,1,1,3.0,3.0,3.7,0.29,5968
0,1,0,4.0,7.0,6.4,0.6,5867
0,1,0,4.0,7.0,6.9,0.63,6014
0,0,1,2.0,3.0,5.6,0.44,5855
0,0,0,3.0,6.0,7.9,0.62,5979
0,1,0,4.0,6.0,7.5,0.68,5911
1,1,1,5.0,9.0,8.5,0.86,5845
0,1,1,2.0,3.0,4.7,0.27,5770
1,0,1,0.0,2.0,4.9,0.28,6100
1,1,1,1.0,4.0,5.3,0.33,5865
1,0,0,3.0,6.0,5.9,0.51,5886
0,1,0,0.0,1.0,4.3,0.2,5767
1,1,0,2.0,6.0,6.3,0.61,6083
0,0,1,2.0,5.0,5.9,0.4,6000
0,1,0,4.0,8.0,6.4,0.61,6037
0,1,1,2.0,4.0,5.5,0.44,6000
0,0,1,2.0,4.0,5.6,0.38,6019
0,0,0,1.0,1.0,2.6,0.14,6013
1,1,0,2.0,5.0,6.2,0.55,6026
0,0,1,2.0,4.0,6.6,0.55,5758
1,1,0,2.0,4.0,3.9,0.27,5925
1,1,1,3.0,6.0,6.7,0.51,5871
0,0,1,4.0,6.0,7.9,0.64,5817
1,1,1,2.0,5.0,6.3,0.54,6068
1,1,0,1.0,2.0,3.0,0.13,6055
0,1,0,3.0,8.0,8.7,0.7,5915
1,0,0,3.0,5.0,7.2,0.51,5944
1,1,1,3.0,7.0,6.9,0.63,6036
0,1,1,3.0,4.0,5.9,0.47,5991
1,1,1,3.0,4.0,6.6,0.47,5862
0,1,1,0.0,1.0,3.3,0.15,5986
1,1,1,1.0,2.0,5.2,0.44,6022
0,1,1,2.0,3.0,5.5,0.38,5893
1,1,1,1.0,4.0,6.2,0.56,6074
1,0,1,3.0,5.0,6.9,0.46,5852
1,0,0,4.0,7.0,7.5,0.55,6012
0,0,0,0.0,1.0,4.4,0.23,6059
0,1,0,3.0,7.0,6.4,0.58,5962
1,0,1,2.0,4.0,4.8,0.38,5962
1,1,0,3.0,7.0,8.1,0.75,5884
1,1,1,2.0,3.0,4.5,0.26,5807
1,0,1,2.0,5.0,5.9,0.36,6063
0,0,0,2.0,5.0,6.0,0.36,5940
1,1,0,1.0,3.0,5.2,0.37,6059
1,0,1,1.0,3.0,5.9,0.56,6108
1,1,1,2.0,5.0,6.5,0.54,5755
1,0,1,2.0,5.0,6.0,0.57,5951
1,1,1,3.0,6.0,7.5,0.62,5763
1,0,0,2.0,6.0,6.3,0.6,6059
1,1,1,2.0,3.0,6.1,0.47,5972
1,1,0,3.0,6.0,8.0,0.66,5761
1,0,1,2.0,5.0,7.0,0.66,6075
0,1,1,3.0,6.0,7.4,0.69,5879
0,1,1,3.0,6.0,5.0,0.4,6083
1,0,0,2.0,3.0,5.9,0.4,5758
1,0,1,4.0,7.0,9.9,0.89,6075
0,1,1,3.0,4.0,6.7,0.5,5846
1,1,0,3.0,6.0,7.6,0.54,5833
0,1,1,1.0,3.0,4.0,0.21,5918
0,1,1,1.0,3.0,6.8,0.46,5991
1,0,0,3.0,6.0,6.4,0.48,5879
0,0,0,3.0,6.0,5.5,0.52,5898
1,1,0,2.0,4.0,7.0,0.67,6054
0,1,1,3.0,7.0,7.8,0.66,6011
0,0,1,1.0,2.0,3.0,0.19,5800
0,1,0,3.0,5.0,6.7,0.57,5926
1,1,0,3.0,5.0,7.2,0.55,6093
1,0,1,2.0,4.0,4.6,0.23,6086
1,1,1,2.0,4.0,4.0,0.26,6022
0,1,0,3.0,5.0,5.6,0.44,6007
1,1,0,5.0,10.0,9.8,0.91,5977
1,1,0,3.0,8.0,7.4,0.73,5978
1,1,0,0.0,1.0,4.5,0.28,6070
1,1,0,3.0,5.0,4.3,0.33,6097
0,1,1,1.0,4.0,6.5,0.43,6101
1,1,1,4.0,7.0,7.9,0.73,5814
0,1,1,2.0,4.0,6.6,0.5,5763
1,1,1,1.0,1.0,3.6,0.29,5786
0,1,0,3.0,4.0,5.0,0.45,5860
1,0,1,1.0,5.0,6.8,0.52,5974
0,0,0,2.0,5.0,6.0,0.57,5787
1,1,1,3.0,5.0,5.3,0.46,5918
0,0,1,3.0,5.0,6.1,0.43,6000
1,0,0,2.0,5.0,7.4,0.55,5971
0,1,0,2.0,5.0,4.7,0.32,5842
0,1,0,2.0,6.0,7.1,0.55,6053
1,1,1,0.0,1.0,2.5,0.2,5883
0,0,0,2.0,3.0,6.0,0.48,5837
0,1,0,2.0,4.0,3.1,0.15,6000
0,0,0,2.0,5.0,5.0,0.36,5953
0,1,0,2.0,3.0,2.9,0.2,5819
0,0,1,2.0,4.0,4.6,0.37,5854
1,1,1,1.0,4.0,6.6,0.43,5846
0,1,1,3.0,6.0,4.9,0.44,5890
1,1,0,3.0,7.0,6.1,0.56,5847
0,1,1,1.0,2.0,5.6,0.36,5827
1,1,0,3.0,8.0,9.0,0.74,5843
0,1,0,1.0,2.0,3.0,0.18,6067
0,0,0,3.0,5.0,6.7,0.48,6032
0,1,1,1.0,1.0,2.1,0.09,5866
1,0,0,0.0,1.0,0.0,0.0,6074
1,1,0,2.0,4.0,8.0,0.62,5841
0,0,0,5.0,9.0,8.9,0.9,5868
1,1,1,4.0,8.0,7.6,0.76,5752
0,1,1,1.0,3.0,5.2,0.48,6070
1,1,0,3.0,6.0,6.0,0.58,5864
0,0,1,2.0,5.0,5.8,0.33,5786
0,1,1,1.0,2.0,2.8,0.13,6078
0,0,1,5.0,9.0,8.2,0.83,5835
0,1,1,2.0,5.0,4.5,0.33,6006
1,0,1,3.0,6.0,6.3,0.47,5946
1,1,1,2.0,3.0,6.0,0.4,5881
1,0,0,4.0,7.0,6.2,0.52,5779
1,1,1,1.0,3.0,5.0,0.3,6020
0,0,1,1.0,4.0,5.1,0.38,5821
1,1,1,2.0,3.0,5.9,0.49,5949
0,1,0,3.0,6.0,5.9,0.41,5979
0,1,0,0.0,2.0,3.1,0.18,5832
0,1,0,2.0,6.0,8.7,0.7,5786
0,1,1,1.0,3.0,5.4,0.38,6033
0,1,1,3.0,5.0,7.1,0.49,5921
1,1,0,3.0,6.0,8.3,0.64,6032
1,1,1,0.0,1.0,3.6,0.27,6027
0,1,0,1.0,1.0,1.1,0.02,5804
0,0,0,3.0,5.0,6.0,0.44,5764
1,0,0,1.0,3.0,6.1,0.4,5947
1,0,1,3.0,7.0,8.8,0.75,6025
1,1,0,2.0,5.0,4.6,0.38,5982
1,1,0,2.0,5.0,6.2,0.56,5916
0,0,1,2.0,5.0,4.7,0.37,6071
0,1,1,1.0,3.0,3.0,0.14,5975
1,1,0,4.0,8.0,8.3,0.71,5848
0,1,1,2.0,5.0,4.6,0.37,6014
0,1,1,2.0,4.0,5.8,0.47,5900
1,1,0,2.0,5.0,5.3,0.32,5797
1,0,1,2.0,4.0,6.5,0.5,5932
0,1,1,0.0,1.0,3.3,0.2,5768
1,0,1,4.0,6.0,6.2,0.6,6070
0,0,1,2.0,4.0,3.8,0.3,5975
0,0,0,3.0,5.0,4.4,0.36,5913
0,1,1,1.0,1.0,2.2,0.09,6086
1,0,0,4.0,7.0,6.7,0.57,6063
0,0,0,4.0,7.0,8.7,0.71,5946
1,1,1,4.0,8.0,7.4,0.7,6051
0,1,1,1.0,4.0,4.2,0.3,5811
0,0,1,2.0,4.0,3.7,0.27,5798
0,1,1,1.0,1.0,2.6,0.18,5986
1,1,1,2.0,2.0,4.8,0.28,5877
1,0,0,2.0,5.0,4.7,0.42,5920
1,0,0,3.0,5.0,5.7,0.46,5777
1,0,0,3.0,6.0,6.9,0.59,6034
1,1,1,1.0,3.0,2.5,0.13,6041
1,1,1,2.0,3.0,5.2,0.28,5963
1,0,1,1.0,2.0,5.9,0.37,5860
1,1,0,2.0,4.0,7.3,0.61,5891
0,1,0,2.0,5.0,5.9,0.35,5941
1,0,1,2.0,3.0,5.7,0.38,5926
0,1,0,3.0,4.0,4.1,0.31,5972
1,0,1,1.0,3.0,3.9,0.19,5940
0,0,0,2.0,3.0,3.0,0.19,5746
0,0,1,4.0,7.0,6.8,0.56,6083
0,1,0,3.0,5.0,7.1,0.63,5842
0,1,0,2.0,4.0,6.2,0.4,5811
1,1,0,3.0,7.0,7.1,0.58,5968
0,1,0,2.0,6.0,8.6,0.69,6061
0,0,1,4.0,8.0,9.0,0.72,5756
0,0,0,2.0,4.0,6.2,0.52,5907
1,1,1,3.0,6.0,8.1,0.79,5861
0,0,1,1.0,2.0,3.5,0.2,5764
0,1,0,3.0,7.0,6.8,0.62,5743
0,1,1,1.0,3.0,5.4,0.39,6044
1,1,1,2.0,4.0,5.4,0.36,5943
0,1,1,1.0,2.0,3.4,0.29,6072
0,1,1,2.0,5.0,6.1,0.38,5772
0,1,1,4.0,9.0,8.5,0.72,6006
0,0,0,2.0,5.0,7.7,0.68,5793
0,0,0,3.0,4.0,5.9,0.41,6049
1,1,0,2.0,4.0,7.0,0.57,5952
1,1,1,4.0,8.0,8.7,0.76,6092
0,1,0,4.0,8.0,7.9,0.69,5879
1,1,1,2.0,4.0,5.0,0.3,5860
1,1,1,4.0,7.0,8.2,0.7,5877
0,0,1,2.0,5.0,6.8,0.55,6084
0,0,0,1.0,2.0,3.7,0.23,5760
0,1,1,1.0,2.0,4.9,0.44,5932
1,0,1,2.0,6.0,6.8,0.53,5903
0,1,0,1.0,1.0,5.0,0.28,6049
1,0,0,1.0,3.0,4.6,0.29,5831
1,1,0,3.0,6.0,4.5,0.4,6038
1,1,1,4.0,9.0,9.8,0.9,5874
0,0,0,1.0,3.0,2.0,0.13,5785
0,1,1,1.0,3.0,5.2,0.37,5972
0,0,0,4.0,8.0,8.7,0.76,5914
0,1,1,2.0,4.0,4.0,0.17,6059
1,1,0,3.0,5.0,6.0,0.44,5750
0,1,1,3.0,4.0,6.0,0.44,5941
1,1,0,0.0,1.0,3.0,0.23,5827
0,1,0,2.0,5.0,7.6,0.66,6059
0,0,1,1.0,4.0,5.0,0.34,5834
0,1,1,1.0,3.0,5.7,0.38,6108
1,1,0,4.0,8.0,6.2,0.54,5848
0,0,0,3.0,6.0,5.9,0.51,5923
1,1,0,3.0,6.0,6.3,0.62,6049
1,1,0,3.0,5.0,5.7,0.47,6084
1,1,1,2.0,3.0,5.5,0.4,5748
1,1,1,0.0,1.0,0.0,0.0,5792
1,0,0,3.0,8.0,7.9,0.76,6038
1,1,0,4.0,9.0,8.1,0.81,6015
1,0,0,1.0,3.0,5.7,0.38,5834
0,1,0,3.0,6.0,7.2,0.6,5912
0,1,1,1.0,3.0,4.9,0.34,5813
0,1,0,0.0,2.0,2.3,0.17,6020
1,1,0,1.0,3.0,4.6,0.37,5903
0,1,1,1.0,1.0,5.0,0.26,6072
0,1,1,2.0,3.0,4.7,0.26,5906
1,1,1,2.0,5.0,6.4,0.54,5787
1,1,1,2.0,3.0,5.8,0.48,6083
1,0,1,3.0,5.0,7.1,0.48,6074
0,1,0,2.0,3.0,5.6,0.37,6103
1,1,1,2.0,2.0,3.2,0.24,6040
0,0,1,2.0,3.0,1.3,0.1,5914
0,0,0,3.0,6.0,5.8,0.51,5867
0,0,1,1.0,2.0,3.8,0.29,6063
0,1,1,2.0,4.0,5.7,0.39,5769
0,1,0,1.0,3.0,5.7,0.35,5954
0,1,1,0.0,1.0,2.3,0.09,6019
0,0,0,0.0,1.0,3.8,0.29,6072
0,1,0,4.0,7.0,7.6,0.7,5782
1,0,0,3.0,6.0,8.7,0.68,6054
0,1,1,3.0,7.0,7.7,0.59,6039
0,1,1,2.0,5.0,5.5,0.38,5769
0,0,1,3.0,5.0,6.3,0.45,6103
0,1,1,1.0,2.0,1.4,0.11,5829
0,1,1,0.0,2.0,4.7,0.26,5916
0,0,1,2.0,5.0,5.5,0.32,5921
1,0,1,2.0,5.0,6.2,0.39,5867
1,1,0,3.0,8.0,10.0,0.89,6075
0,0,1,3.0,6.0,5.3,0.44,6007
0,0,1,2.0,4.0,6.8,0.62,5847
1,1,1,3.0,5.0,4.4,0.32,5961
0,1,1,2.0,4.0,6.9,0.5,5828
1,1,1,2.0,4.0,3.9,0.32,5884
1,0,0,2.0,4.0,6.2,0.53,5969
0,0,0,4.0,7.0,8.1,0.69,5925
0,0,0,2.0,4.0,3.7,0.25,6100
0,1,0,3.0,5.0,6.5,0.41,5760
1,0,0,2.0,5.0,6.5,0.53,6074
0,1,1,1.0,4.0,5.4,0.48,6037
1,0,0,2.0,6.0,6.6,0.54,5813
1,0,0,3.0,8.0,7.5,0.72,6030
0,1,1,2.0,4.0,4.1,0.19,5909
0,1,1,5.0,10.0,9.7,0.89,6102
0,0,0,3.0,6.0,7.1,0.6,5896
0,1,1,3.0,6.0,5.6,0.47,5783
1,1,0,3.0,7.0,9.1,0.76,5999
1,0,1,3.0,6.0,5.1,0.47,5788
0,0,1,1.0,2.0,3.7,0.27,5945
1,0,1,1.0,3.0,5.5,0.4,5863
1,1,1,2.0,3.0,3.8,0.23,5835
1,0,0,3.0,7.0,7.9,0.72,5829
1,1,1,5.0,10.0,10.0,0.96,6028
1,1,0,3.0,6.0,4.8,0.38,5950
1,0,0,1.0,2.0,3.4,0.13,6001
1,1,1,1.0,2.0,3.7,0.27,5971
1,1,0,2.0,5.0,7.0,0.69,5944
0,1,1,1.0,3.0,5.7,0.43,5798
0,0,1,2.0,4.0,5.3,0.39,5796
1,1,0,2.0,4.0,7.6,0.55,5993
0,1,0,1.0,4.0,5.2,0.43,6096
1,1,0,4.0,7.0,6.7,0.57,5832
1,1,1,3.0,5.0,7.6,0.62,6085
1,1,0,1.0,1.0,1.2,0.1,5813
0,0,1,1.0,2.0,4.4,0.2,5816
1,1,0,4.0,7.0,6.9,0.66,5764
1,0,1,3.0,5.0,6.7,0.64,5763
1,1,1,4.0,8.0,7.1,0.51,5851
1,1,1,0.0,1.0,3.4,0.28,5851
0,1,0,2.0,6.0,7.3,0.64,6038
1,0,1,2.0,6.0,6.8,0.55,6084
1,0,0,4.0,7.0,6.6,0.58,5925
1,1,0,2.0,4.0,8.0,0.65,6008
1,0,0,5.0,9.0,8.5,0.86,5798
1,1,0,3.0,7.0,6.5,0.56,6010
0,0,0,0.0,2.0,5.2,0.28,5911
1,0,0,4.0,7.0,7.6,0.6,6051
1,1,0,4.0,9.0,9.5,1.0,5974
1,1,0,2.0,6.0,8.6,0.71,5946
0,1,0,2.0,3.0,5.3,0.35,5770
0,1,1,2.0,3.0,3.1,0.16,5970
1,1,1,2.0,4.0,3.0,0.2,5847
0,0,1,2.0,2.0,1.7,0.11,5904
0,1,0,2.0,5.0,6.3,0.52,5808
1,0,0,4.0,7.0,8.3,0.67,5799
0,1,1,2.0,4.0,5.9,0.39,5762
0,1,1,2.0,4.0,5.5,0.35,6079
0,1,1,2.0,3.0,5.7,0.48,5898
1,0,0,3.0,6.0,6.9,0.53,6014
0,0,1,2.0,5.0,6.1,0.45,6099
1,1,1,2.0,4.0,4.9,0.39,5839
0,0,1,1.0,3.0,5.2,0.36,5869
0,0,1,2.0,5.0,4.8,0.41,5927
0,0,0,4.0,9.0,9.1,0.84,5935
0,0,0,3.0,6.0,7.3,0.51,5786
0,0,0,3.0,7.0,6.5,0.58,5846
0,1,1,2.0,4.0,5.5,0.31,5938
0,1,0,1.0,2.0,2.6,0.18,6034
0,1,1,1.0,2.0,3.0,0.2,5991
1,1,0,2.0,4.0,7.3,0.54,5910
0,0,1,1.0,2.0,4.2,0.25,5865
0,1,1,1.0,2.0,5.8,0.46,5894
0,1,0,4.0,6.0,7.3,0.66,5913
0,1,0,2.0,6.0,6.6,0.6,5908
0,1,1,0.0,1.0,2.3,0.1,6059
0,1,1,3.0,5.0,6.5,0.47,5841
0,1,1,2.0,4.0,4.6,0.31,5826
1,0,0,2.0,4.0,4.1,0.29,5789
1,1,1,4.0,9.0,8.7,0.75,5933
0,0,1,2.0,4.0,7.0,0.49,5754
0,0,0,1.0,1.0,2.2,0.07,5762
1,0,1,4.0,7.0,7.5,0.58,5777
1,1,1,2.0,3.0,4.2,0.24,6034
0,1,0,2.0,4.0,4.7,0.37,6061
0,1,0,2.0,6.0,6.2,0.51,6090
0,1,0,2.0,3.0,3.3,0.12,6100
0,0,0,2.0,2.0,5.2,0.28,6005
1,1,1,2.0,2.0,3.4,0.2,6083
1,0,1,3.0,6.0,7.1,0.53,6095
0,0,1,2.0,5.0,5.1,0.44,6015
1,1,0,4.0,8.0,9.5,0.95,6097
1,1,1,2.0,5.0,5.0,0.42,6020
1,1,1,1.0,2.0,4.6,0.25,5811
0,1,0,2.0,5.0,6.5,0.51,5856
0,0,1,2.0,6.0,5.9,0.57,5870
0,1,1,2.0,5.0,4.7,0.32,5799
0,1,0,2.0,3.0,5.6,0.34,5970
1,1,1,1.0,3.0,3.6,0.21,5770
1,1,1,3.0,4.0,4.5,0.4,5995
0,0,1,0.0,2.0,3.7,0.28,5946
0,0,1,3.0,5.0,5.6,0.47,5946
0,1,0,2.0,3.0,5.1,0.37,6080
1,1,1,5.0,9.0,8.8,0.8,5996
1,1,1,4.0,7.0,6.4,0.63,5882
0,1,1,2.0,4.0,6.1,0.44,6088
0,0,0,0.0,1.0,0.0,0.0,5839
1,1,1,4.0,8.0,8.1,0.63,5785
0,0,1,0.0,1.0,4.6,0.29,5756
1,1,1,2.0,4.0,4.8,0.3,5751
1,0,1,0.0,1.0,4.3,0.26,5776
0,1,0,2.0,6.0,8.1,0.66,5933
1,1,0,3.0,6.0,7.8,0.64,6007
0,0,1,3.0,5.0,5.7,0.35,5896
0,1,1,4.0,8.0,7.5,0.62,5922
1,1,0,3.0,6.0,6.3,0.56,5899
1,0,0,1.0,3.0,6.8,0.48,5961
0,1,0,3.0,6.0,7.3,0.75,5990
1,0,0,4.0,8.0,7.9,0.71,5811
0,0,1,2.0,3.0,4.6,0.34,5816
1,0,1,2.0,4.0,3.7,0.22,5970
1,1,1,2.0,5.0,5.7,0.48,5981
0,1,1,4.0,7.0,7.8,0.61,6107
1,1,1,4.0,7.0,7.7,0.67,6009
1,1,0,2.0,4.0,4.4,0.31,6057
1,0,1,2.0,4.0,6.5,0.59,6035
0,1,0,3.0,6.0,6.6,0.52,5938
1,0,0,3.0,7.0,9.0,0.8,6035
1,0,1,3.0,4.0,5.8,0.4,5875
1,1,1,4.0,9.0,10.0,0.89,6027
0,1,0,4.0,8.0,6.7,0.67,5979
1,1,0,4.0,7.0,6.9,0.55,6100
1,1,1,1.0,3.0,5.8,0.43,5886
0,1,1,0.0,1.0,3.2,0.12,5852
0,1,1,2.0,4.0,6.5,0.48,5908
0,0,1,2.0,3.0,6.1,0.5,6008
1,1,1,2.0,4.0,6.5,0.41,5780
0,0,1,1.0,4.0,4.5,0.34,5851
0,1,0,0.0,1.0,2.1,0.09,5998
1,1,1,3.0,7.0,7.4,0.61,5874
0,1,1,1.0,2.0,4.2,0.29,5953
0,0,0,3.0,7.0,5.7,0.54,5890
1,0,1,1.0,2.0,3.0,0.14,5838
1,0,1,1.0,1.0,0.0,0.0,5837
1,0,1,1.0,3.0,4.7,0.42,6080
0,1,0,4.0,8.0,10.0,0.95,5834
1,0,0,1.0,3.0,7.2,0.54,6052
1,1,1,3.0,6.0,6.6,0.48,5817
0,1,1,2.0,5.0,5.7,0.33,5873
0,0,0,3.0,7.0,7.4,0.59,6077
1,1,1,0.0,2.0,2.5,0.13,5951
0,1,0,1.0,2.0,6.3,0.4,5873
0,1,1,2.0,5.0,6.6,0.44,6045
1,1,0,3.0,6.0,5.6,0.51,5836
1,1,0,4.0,9.0,8.9,0.74,5896
1,0,0,2.0,5.0,6.7,0.54,6069
1,1,0,2.0,6.0,8.2,0.62,5816
0,1,1,0.0,1.0,0.0,0.0,5982
0,0,1,1.0,3.0,6.5,0.47,6060
0,0,1,3.0,4.0,6.2,0.44,6085
0,1,0,3.0,6.0,6.6,0.56,6098
0,1,0,3.0,5.0,6.2,0.47,5988
0,1,1,2.0,4.0,4.3,0.33,5880
0,0,0,3.0,4.0,5.5,0.5,5892
0,1,1,4.0,8.0,6.8,0.66,5959
0,1,1,3.0,8.0,9.0,0.75,5896
0,1,1,1.0,3.0,3.7,0.15,6095
0,1,0,2.0,5.0,7.0,0.55,6029
1,1,1,1.0,5.0,6.4,0.56,6066
0,1,0,3.0,6.0,7.0,0.52,5839
1,0,1,1.0,2.0,4.5,0.25,5747
0,1,0,2.0,5.0,5.5,0.34,5929
1,0,1,3.0,4.0,5.2,0.37,6006
0,1,0,4.0,6.0,7.2,0.65,5968
0,0,0,0.0,1.0,1.8,0.1,5997
1,1,0,4.0,7.0,6.2,0.55,5987
1,1,0,2.0,4.0,7.1,0.48,5762
0,1,1,1.0,1.0,3.3,0.16,5743
0,0,0,3.0,5.0,5.1,0.42,5801
1,1,0,3.0,7.0,9.5,0.79,5905
0,1,0,2.0,4.0,4.8,0.42,6024
1,1,0,2.0,4.0,6.5,0.6,6050
0,0,1,2.0,5.0,7.7,0.69,5824
1,0,0,4.0,7.0,6.5,0.64,5821
0,0,1,4.0,7.0,7.5,0.66,6015
1,1,0,4.0,8.0,8.3,0.66,5982
1,0,1,3.0,7.0,7.3,0.56,5888
1,1,0,2.0,4.0,3.0,0.25,5899
1,0,1,1.0,4.0,5.8,0.33,5992
0,1,1,1.0,3.0,5.8,0.36,6017
1,1,0,2.0,3.0,4.6,0.34,5911
0,1,1,0.0,1.0,3.1,0.11,5906
1,0,0,2.0,5.0,5.8,0.55,5793
0,0,1,2.0,4.0,7.0,0.59,5981
0,1,1,2.0,4.0,7.2,0.55,5890
0,0,0,3.0,6.0,5.3,0.35,5811
0,1,1,0.0,1.0,2.6,0.17,5963
0,1,0,2.0,4.0,6.7,0.67,5890
1,1,0,1.0,4.0,5.6,0.36,6042
0,1,0,2.0,3.0,4.9,0.45,6034
0,0,1,1.0,4.0,6.3,0.44,5949
0,0,1,0.0,1.0,2.0,0.13,6012
0,0,1,1.0,3.0,2.9,0.16,6055
0,1,0,2.0,3.0,4.3,0.29,5908
1,1,0,3.0,5.0,7.7,0.6,5972
0,0,1,1.0,3.0,5.9,0.5,5751
0,0,1,2.0,2.0,5.2,0.28,5769
1,0,0,3.0,6.0,9.5,0.86,5968
1,0,1,3.0,5.0,5.6,0.38,5926
0,1,1,1.0,4.0,4.3,0.32,6056
0,0,0,2.0,3.0,4.4,0.39,6063
1,1,1,3.0,6.0,7.0,0.58,5968
1,1,1,3.0,7.0,7.8,0.66,5768
1,1,1,1.0,3.0,6.0,0.47,6028
1,1,1,2.0,3.0,5.1,0.27,5871
0,0,0,3.0,6.0,6.6,0.51,6074
0,1,0,2.0,4.0,4.6,0.37,5824
1,1,1,1.0,3.0,5.0,0.45,5862
0,1,1,2.0,2.0,2.4,0.11,5918
0,1,0,3.0,5.0,4.8,0.33,5752
1,1,0,2.0,6.0,7.0,0.68,5815
0,1,0,1.0,2.0,0.7,0.05,5886
0,1,0,3.0,6.0,6.1,0.55,5828
0,1,1,2.0,4.0,4.9,0.34,5966
0,0,1,2.0,5.0,5.4,0.44,6061
1,0,1,2.0,4.0,5.0,0.43,5970
0,0,1,1.0,3.0,5.6,0.44,5889
0,1,1,3.0,5.0,5.5,0.4,5931
1,1,1,2.0,3.0,2.6,0.19,5914
1,1,0,4.0,7.0,6.1,0.58,5811
1,0,0,3.0,7.0,7.6,0.58,5847
0,1,0,2.0,5.0,7.4,0.55,6091
0,1,0,2.0,5.0,5.8,0.4,6026
0,0,1,1.0,2.0,0.9,0.02,6069
0,1,0,4.0,7.0,7.5,0.67,5837
0,1,0,0.0,1.0,3.9,0.26,6104
1,0,1,1.0,2.0,2.4,0.17,5817
1,1,1,4.0,8.0,8.1,0.62,6037
1,1,0,4.0,7.0,7.7,0.61,5961
1,1,1,2.0,4.0,5.2,0.48,6098
0,1,0,2.0,5.0,7.1,0.57,5905
0,0,1,0.0,1.0,3.6,0.17,6024
0,0,1,1.0,2.0,3.5,0.14,6103
0,0,1,3.0,4.0,3.3,0.28,5898
1,1,0,2.0,3.0,4.8,0.41,5829
0,1,1,1.0,3.0,6.0,0.37,5952
1,0,0,4.0,7.0,8.0,0.7,5761
0,0,0,2.0,4.0,5.8,0.39,5931
0,1,1,1.0,2.0,4.5,0.31,6049
0,1,0,4.0,6.0,7.2,0.6,5846
1,0,1,2.0,4.0,3.4,0.2,5855
1,0,1,5.0,10.0,9.3,0.98,6089
1,1,0,3.0,6.0,6.5,0.59,6089
0,1,1,3.0,4.0,5.2,0.47,5997
1,1,0,5.0,9.0,8.9,0.82,5771
0,0,1,1.0,3.0,3.6,0.25,5983
1,1,0,4.0,8.0,8.3,0.76,5872
0,1,0,1.0,2.0,3.7,0.32,5856
1,0,0,1.0,2.0,4.7,0.36,5976
0,1,1,2.0,5.0,6.7,0.45,5857
1,1,0,4.0,7.0,6.6,0.64,6066
0,0,1,1.0,4.0,6.8,0.47,5758
0,1,0,3.0,4.0,4.9,0.43,5995
0,0,0,3.0,5.0,5.6,0.31,5745
1,1,1,2.0,3.0,4.2,0.29,5916
0,1,1,1.0,2.0,6.2,0.41,5961
1,1,1,0.0,2.0,2.7,0.18,6065
1,1,0,2.0,5.0,6.4,0.46,5959
0,1,1,1.0,1.0,1.5,0.09,5839
1,1,0,4.0,9.0,9.0,0.77,5889
1,1,0,1.0,3.0,5.4,0.36,5817
1,0,1,2.0,3.0,5.6,0.39,5818
1,1,0,1.0,3.0,4.8,0.39,5806
0,1,0,3.0,6.0,7.1,0.54,5939
1,1,1,1.0,1.0,3.3,0.25,5948
1,1,1,3.0,6.0,6.5,0.57,6064
0,1,0,2.0,5.0,6.4,0.55,5791
0,1,1,4.0,7.0,6.7,0.56,5816
0,1,0,4.0,7.0,9.3,0.87,5853
0,0,0,3.0,6.0,4.4,0.38,5899
1,1,1,2.0,3.0,4.5,0.3,5771
